,Store Number,City,2015 Sales,2015 Sales_mean,County_Number,Price_per_Liter_mean,Zip_Code,2015_Volume_Sold_(Liters),2015_Volume_Sold_(Liters)_mean,2015_Margin_mean,2015_Sales_Q1,2016_Sales_Q1
215,3606,GRUNDY CENTER,596.0,6.40860215054,7716.58,82.9739784946,38,14.987593446,27.6767741935,50638,1699.77,7796.4
216,3611,LOGAN,607.5,9.79838709677,6407.76,103.350967742,43,11.1080721966,34.6374193548,51546,1389.6,3028.44
217,3612,MAQUOKETA,4128.83,5.32752258065,53379.84,68.8772129032,49,14.7979420729,22.9849032258,52060,15023.65,11230.26
218,3618,CEDAR RAPIDS,5262.0,16.9196141479,64153.98,206.282893891,57,14.1392420763,69.0115755627,52404,11520.3,6007.02
219,3621,SHELDON,2562.93,6.23583941606,31043.53,75.531703163,71,17.2912465452,25.2555231144,51201,7742.54,7352.28
220,3622,SPIRIT LAKE,3274.5,15.3014018692,41171.16,192.388598131,30,15.4647485536,64.2591588785,51360,7323.54,10636.44
221,3624,NEWTON,1306.5,11.9862385321,17259.12,158.340550459,50,15.1837833115,52.8500917431,50208,4291.14,3848.94
222,3625,ANKENY,3951.0,14.3672727273,50380.86,183.203127273,77,14.8923393939,61.1410909091,50021,10197.12,1278.79
223,3626,SPENCER,2842.5,14.8821989529,31938.6,167.217801047,21,13.2230640738,55.9859685864,51301,5113.56,11125.8
224,3628,CEDAR RAPIDS,3211.5,12.544921875,41413.14,161.770078125,57,14.1208686756,54.1103125,52402,9735.6,7353.36
225,3629,COUNCIL BLUFFS,3709.5,12.4479865772,45812.04,153.731677852,78,13.7484787472,51.3217449664,51503,10973.34,7793.4
226,3632,DUBUQUE,3184.5,10.9432989691,40977.9,140.817525773,31,13.9387056128,47.0618556701,52003,9043.14,778.83
227,3635,OGDEN,507.75,6.26851851852,6219.91,76.7890123457,8,14.6674661964,25.6913580247,50212,1441.27,5954.38
228,3644,ALTOONA,4272.0,12.1019830028,59082.3,167.371954674,77,15.5285579388,55.9414164306,50009,13865.28,3612.18
229,3645,WINDSOR HEIGHTS,2191.5,11.4140625,30602.76,159.389375,77,15.4871155754,53.2146875,50311,6809.4,1901.44
230,3647,CLINTON,3402.0,13.4466403162,41206.62,162.87201581,23,13.5875399962,54.3780237154,52732,8053.56,2394.38
231,3648,FAIRBANK,380.25,5.43214285714,4294.71,61.353,10,15.3782789116,20.6594285714,50629,690.42,382.68
232,3650,HOLSTEIN,1597.0,6.18992248062,23756.4,92.0790697674,47,17.819155639,30.7538372093,51025,3715.72,3817.62
233,3651,INDIANOLA,1333.5,11.3974358974,16242.84,138.827692308,91,13.2153520554,46.3379487179,50125,3054.24,1842.96
234,3652,IDA GROVE,251.5,11.4318181818,3901.24,177.329090909,47,16.1263636364,59.1313636364,51445,867.43,9899.04
235,3654,BELMOND,819.75,12.2350746269,9479.3,141.482089552,99,13.4591613362,47.2194029851,50421,2312.42,3034.0
236,3655,SIOUX CITY,577.45,6.01510416667,9142.26,95.231875,97,21.1315972222,31.8780208333,51104,1900.56,7310.7
237,3656,ANKENY,1186.5,10.0550847458,20611.26,174.671694915,77,18.6031234867,58.4623728814,50021,6208.08,12091.32
238,3660,KNOXVILLE,1059.0,10.696969697,13818.6,139.581818182,63,14.0705916306,46.6448484848,50138,3404.34,658.53
239,3663,WATERLOO,2722.5,14.2539267016,33199.62,173.82,7,13.4721017203,58.2069109948,50702,5653.98,67.5
240,3664,NORTHWOOD,954.41,5.71502994012,11226.05,67.2218562874,98,14.4614635016,22.4646107784,50459,2643.93,3751.66
241,3666,CEDAR RAPIDS,1977.0,11.2971428571,30745.8,175.690285714,57,17.4896571429,58.7804571429,52404,5832.06,2830.94
242,3670,CORALVILLE,3624.75,12.245777027,45033.36,152.13972973,52,13.3796637709,50.8833783784,52241,6853.5,1338.84
243,3676,GREENE,354.62,4.172,3939.16,46.3430588235,12,15.1192058824,15.5347058824,50636,938.82,3362.38
244,3677,EVERLY,56.25,9.375,573.51,95.585,21,11.5413492063,31.94,51338,292.02,2793.54
245,3678,DES MOINES,1019.7,6.70855263158,17220.56,113.293157895,77,23.6833333333,37.8247368421,50320,4326.54,2431.38
246,3679,MONONA,803.09,3.61752252252,12115.68,54.5751351351,22,16.1793146718,18.2432432432,52159,3977.9,3008.58
247,3682,WESLEY,1692.87,12.0919285714,23243.51,166.025071429,55,18.2878613946,55.6324285714,50483,6996.28,2257.9
248,3688,FREDERICKSBURG,400.5,6.675,4154.49,69.2415,19,13.2752539683,23.1905,50630,1210.47,4780.2
249,3690,WATERLOO,835.75,8.27475247525,14908.31,147.607029703,7,18.2156907119,49.3165346535,50702,2252.86,8299.14
250,3691,URBANDALE,1676.1,12.7946564885,28984.64,221.256793893,77,18.4174272992,73.8354198473,50322,4932.38,6066.01
251,3695,REMSEN,837.35,7.97476190476,10120.82,96.3887619048,75,15.3609331066,32.2803809524,51050,2383.77,4543.14
252,3696,DES MOINES,844.5,9.81976744186,13050.3,151.747674419,77,16.0187430786,50.7823255814,50315,4128.6,1858.8
253,3698,WEST DES MOINES,576.3,4.43307692308,13544.38,104.187538462,77,29.4659850947,34.7753076923,50266,2133.58,1981.88
254,3700,AVOCA,2157.16,6.32598240469,31242.73,91.6209090909,78,16.6227508471,30.5631964809,51521,7722.08,7752.24
255,3704,EMMETSBURG,1606.7,3.31278350515,22466.76,46.3232164948,74,16.8919409477,15.4881237113,50536,5376.84,4853.8
256,3705,ROCK RAPIDS,2189.0,7.01602564103,29694.56,95.1748717949,60,16.6705626989,31.8175,51246,8182.95,2510.46
257,3707,CEDAR RAPIDS,1555.95,7.77975,27494.16,137.4708,57,19.2968077381,45.95465,52402,4076.36,4581.78
258,3710,COLUMBUS JUNCTION,381.0,16.5652173913,5657.64,245.984347826,58,17.1708695652,82.0539130435,52738,1076.4,10792.92
259,3712,MONTEZUMA,971.0,6.56081081081,14675.45,99.1584459459,79,17.140460103,33.1126351351,50171,5626.63,9604.62
260,3713,MASON CITY,3891.0,16.6995708155,47366.88,203.291330472,17,14.843351727,68.1370815451,50401,9600.9,6404.17
261,3715,DAVENPORT,903.81,4.6112755102,16548.95,84.4334183673,82,22.0947886297,28.1655612245,52807,2875.25,6666.36
262,3717,SUMNER,685.53,2.61652671756,9022.86,34.4383969466,9,16.1514705418,11.4924427481,50674,1583.13,10666.58
263,3719,MARSHALLTOWN,2020.5,12.3957055215,25413.66,155.91202454,64,14.0498393222,52.1315337423,50158,6138.54,10577.22
264,3721,DECORAH,3745.5,11.8528481013,49072.02,155.291202532,96,14.4990551537,51.9482278481,52101,12345.42,5548.3
265,3722,SIOUX CITY,2653.5,11.9527027027,33500.22,150.901891892,97,14.31500429,50.4502702703,51106,8233.2,4686.4
266,3723,ONAWA,2015.71,3.13485225505,27713.0,43.099533437,67,17.2145240733,14.4035458787,51040,6742.62,2629.64
267,3726,OTTUMWA,1824.0,12.2416107383,22019.1,147.779194631,90,13.1354362416,49.5370469799,52501,5320.92,5929.62
268,3728,COUNCIL BLUFFS,1956.59,5.82318452381,30198.98,89.8779166667,78,18.7990638799,29.9869642857,51503,6990.86,3741.12
269,3731,DAVENPORT,3407.9,11.2101973684,46132.38,151.75125,82,14.7908834586,50.6915131579,52807,11776.44,5593.86
270,3732,ELDRIDGE,2311.38,6.75842105263,29187.48,85.3435087719,82,15.9640672588,28.5891812865,52748,5714.35,2139.88
271,3735,OSKALOOSA,2135.2,7.31232876712,27677.41,94.7856506849,10,16.5381409002,31.7660273973,52577,6381.32,3956.28
272,3738,DUBUQUE,1337.65,7.86852941176,12549.05,73.8179411765,31,14.5255098039,24.9635294118,52001,2156.7,1489.54
273,3740,WATERLOO,1610.27,8.05135,24676.94,123.3847,7,14.9078546986,41.25655,50702,6297.1,13975.02
274,3742,LEMARS,1197.0,11.4,16030.44,152.670857143,75,14.3171836735,50.9394285714,51031,4709.4,7304.9
275,3744,DYERSVILLE,1751.62,8.22356807512,21456.81,100.736197183,31,14.7489727252,33.7489201878,52040,4481.8,2825.2
276,3747,SIGOURNEY,817.25,5.27258064516,9245.21,59.646516129,54,13.9700276498,19.989483871,52591,1750.11,130.81
277,3749,STORM LAKE,1710.0,18.3870967742,20477.28,220.185806452,11,14.805171531,73.6922580645,50588,3497.4,10626.06
278,3756,MANNING,810.8,3.60355555556,11264.0,50.0622222222,14,16.3422169591,16.7315555556,51455,1874.88,66202.79
279,3757,SIOUX CITY,4050.0,12.3475609756,52098.9,158.838109756,97,13.9809872242,53.0990853659,51108,10130.7,2665.62
280,3762,WINDSOR HEIGHTS,1817.06,5.32862170088,28823.1,84.5252199413,77,22.8071656414,28.2136656891,50322,7641.81,9287.52
281,3763,HAWARDEN,1062.24,7.64201438849,13500.68,97.1271942446,84,15.608987667,32.4650359712,51023,2833.1,2863.85
282,3766,NEW HAMPTON,845.23,6.21492647059,8716.96,64.0952941176,19,15.3378608285,21.5668382353,50659,2504.24,1676.12
283,3769,CEDAR FALLS,4584.0,14.5523809524,55042.92,174.739428571,7,13.4785608466,58.4853333333,50613,9034.26,2112.26
284,3773,CEDAR RAPIDS,12564.22,13.4809227468,232460.41,249.421040773,57,24.6624997445,83.181416309,52401,48574.94,4561.96
285,3774,DUBUQUE,1724.25,14.1331967213,15309.07,125.484180328,31,11.133735363,42.2587704918,52001,4602.58,4816.36
286,3776,DAVENPORT,3595.5,10.9285714286,51421.2,156.295440729,82,14.7093718338,52.2271732523,52806,11921.76,2989.03
287,3778,DES MOINES,608.77,2.7299103139,10820.72,48.5234080717,77,21.4433234174,16.1898206278,50310,2306.88,3536.22
288,3779,FORT DODGE,459.4,8.35272727273,5435.14,98.8207272727,94,16.0560692641,33.0154545455,50501,1331.64,4619.7
289,3782,GUTTENBURG,887.3,8.06636363636,11397.73,103.615727273,22,13.902534632,34.6405454545,52052,1935.21,1533.66
290,3783,POCAHONTAS,1995.84,8.17967213115,21527.77,88.2285655738,76,15.5706099778,29.8975819672,50574,10062.43,9393.84
291,3784,INDEPENDENCE,1794.39,8.58559808612,25800.13,123.445598086,10,16.5985121896,41.1911004785,50644,4709.89,6479.1
292,3785,DES MOINES,962.15,5.17284946237,13057.3,70.2005376344,77,18.8304779085,23.422311828,50315,4234.02,3191.1
293,3789,OSKALOOSA,1800.0,15.3846153846,24149.4,206.405128205,62,15.0085470085,69.0087179487,52577,5779.92,4353.46
294,3790,MT PLEASANT,2037.0,14.4468085106,27335.64,193.869787234,44,15.3206754475,64.7795744681,52641,4193.76,1532.34
295,3803,STRAWBERRY POINT,406.5,10.9864864865,4281.48,115.715675676,22,11.1361647362,38.6237837838,52076,1073.76,63118.98
296,3805,DAVENPORT,1685.68,5.69486486486,38364.56,129.61,82,26.2744781412,43.2283445946,52084,9046.09,2319.13
297,3806,WEST DES MOINES,1377.3,11.2893442623,24603.3,201.666393443,77,18.5584289617,67.3308196721,50266,4585.08,4371.32
298,3808,LA PORTE CITY,953.95,4.94274611399,11738.16,60.8194818653,7,15.3062714622,20.4189119171,50651,2766.17,7703.96
299,3811,KEOKUK,1503.0,11.7421875,19715.34,154.02609375,56,14.7588244048,51.43171875,52632,3549.72,25557.03
300,3813,MOUNT AYR,813.75,7.20132743363,9448.68,83.6166371681,80,12.5880952381,27.957079646,50854,1262.37,1252.13
301,3814,WEST DES MOINES,12984.0,108.2,247417.42,2061.81183333,25,27.8608452381,691.704,50266,56443.62,4339.24
302,3816,RED OAK,1189.89,6.26257894737,15948.97,83.9419473684,69,17.4274041353,28.0285263158,51566,3338.59,5071.3
303,3818,KNOXVILLE,1352.93,2.15434713376,19976.56,31.8098089172,63,17.4195244954,10.6209713376,50138,4946.14,5499.96
304,3819,DECORAH,1918.89,6.31213815789,24181.86,79.5455921053,96,17.8139666916,26.6039802632,52101,4160.36,1514.25
305,3820,SIOUX CITY,9760.14,11.9171428571,172792.22,210.9795116,97,20.524942781,70.3909401709,51103,51033.86,4377.24
306,3822,SWISHER,320.38,2.5426984127,5395.65,42.8226190476,52,21.1624778215,14.3219047619,52338,1264.93,10676.48
307,3825,DES MOINES,1119.0,5.76804123711,18004.38,92.8060824742,77,20.1593473663,30.9656701031,50316,3711.98,803.48
308,3829,MOUNT VERNON,1002.75,4.64236111111,12884.31,59.6495833333,57,15.5845061728,19.9875925926,52314,4591.15,6864.75
309,3830,CRESTON,2367.0,12.2642487047,31623.3,163.851295337,88,14.630984456,54.8723316062,50801,6652.26,102.06
310,3831,MADRID,691.26,4.54776315789,8566.47,56.3583552632,8,14.8814091149,18.8157894737,50156,1824.2,3624.31
311,3833,ATLANTIC,1467.0,13.5833333333,17016.06,157.556111111,15,13.7545855379,52.65,50022,4127.4,2476.62
312,3838,BETTENDORF,2951.25,11.3074712644,43016.15,164.812835249,48,15.762334428,55.1159770115,52722,9240.54,1319.05
313,3841,DUBUQUE,706.89,4.25837349398,7184.5,43.2801204819,31,14.0141671196,14.5204819277,52001,2267.87,7069.83
314,3842,BANCROFT,2322.57,7.16842592593,32827.2,101.318518519,55,17.8993913023,33.8328395062,50517,6050.89,4772.75
315,3845,OTHO,154.5,8.13157894737,1860.06,97.8978947368,94,12.9162907268,32.7031578947,50569,142.98,4498.38
316,3849,DYERSVILLE,634.55,6.475,8149.51,83.1582653061,31,16.5285325559,27.8093877551,52040,1500.73,3110.42
317,3853,DAVENPORT,985.18,9.20728971963,14970.24,139.908785047,82,19.3161159909,46.6755140187,52804,3194.39,11568.66
318,3855,STORM LAKE,524.91,4.64522123894,7747.87,68.5652212389,11,19.6065012642,22.8788495575,50588,1231.9,10155.24
319,3857,WAUKON,2225.12,7.01930599369,31604.56,99.6989274448,3,15.8081824603,33.2765930599,52172,4735.92,1444.26
320,3858,DAVENPORT,1477.66,5.35384057971,18985.81,68.7891666667,82,17.0352849742,23.0050724638,52806,4368.13,2881.2
321,3859,INDEPENDENCE,1995.0,14.7777777778,26230.26,194.298222222,10,14.9074144621,64.844,50644,7131.72,2028.12
322,3866,AMES,704.7,10.0671428571,12133.42,173.334571429,85,18.3200170068,57.8002857143,50010,1346.88,2136.12
323,3868,MARION,4837.5,13.4002770083,60912.54,168.732797784,57,14.2789341775,56.376232687,52302,13585.26,1611.86
324,3869,CORALVILLE,1764.75,2.60287610619,35050.15,51.6963864307,52,22.577636971,17.252920354,52241,7153.37,1568.36
325,3870,ALTOONA,517.5,9.58333333333,9749.34,180.543333333,77,20.422292769,60.3766666667,50009,1744.38,1838.82
326,3871,WEST DES MOINES,494.7,9.51346153846,9398.2,180.734615385,77,19.8006639194,60.3261538462,50266,2081.94,1909.46
327,3872,DUBUQUE,360.0,8.78048780488,6713.22,163.737073171,31,19.5565156794,54.62,52003,2026.32,11918.88
328,3873,CORALVILLE,978.0,10.0824742268,17021.34,175.477731959,52,18.4603043692,58.5432989691,52241,2482.68,1136.42
329,3876,MANSON,492.62,5.35456521739,6387.86,69.4332608696,13,14.3289518634,23.1788043478,50563,1181.42,6639.48
330,3877,DES MOINES,762.6,9.3,14305.82,174.461219512,77,19.9706286295,58.3348780488,50322,2928.66,2419.98
331,3879,SIOUX CITY,651.9,9.44782608696,11804.84,171.084637681,97,18.9646290545,57.208115942,51106,2242.56,5879.7
332,3880,COUNCIL BLUFFS,500.1,10.41875,10512.68,219.014166667,78,22.8817286706,73.0241666667,51503,3018.8,3366.09
333,3881,MARSHALLTOWN,2659.2,11.1731092437,46690.89,196.180210084,64,20.241432573,65.500210084,50158,10907.73,1474.05
334,3882,DAVENPORT,419.74,4.56239130435,4969.34,54.0145652174,82,15.1606096035,18.0172826087,52802,1370.95,2272.53
335,3886,ANAMOSA,2386.5,16.9255319149,30174.78,214.005531915,53,15.097723742,71.514893617,52205,5928.9,3576.07
336,3888,GRINNELL,1543.5,12.7561983471,20069.4,165.862809917,79,14.3689413617,55.5123966942,50112,4748.16,11355.66
337,3889,WAVERLY,1888.5,18.1586538462,21290.94,204.720576923,9,13.5321886447,68.4248076923,50677,5664.54,2209.08
338,3890,CEDAR RAPIDS,1094.88,2.05033707865,16125.57,30.1976966292,57,19.454343993,10.0835018727,52405,4052.72,1450.37
339,3891,EMMETSBURG,265.5,11.5434782609,3875.16,168.485217391,74,15.4973913043,56.1782608696,50536,1556.64,1295.76
340,3894,CEDAR RAPIDS,1005.58,4.41043859649,12705.42,55.7255263158,57,17.3516238046,18.6109210526,52402,2757.56,3111.35
341,3896,IOWA CITY,1145.98,3.29304597701,20643.38,59.3200574713,52,20.9991665635,19.790316092,52240,4474.94,3612.18
342,3899,WEST DES MOINES,3513.0,12.0308219178,47295.36,161.970410959,77,14.9442857143,54.2038356164,50266,9444.84,2860.99
343,3901,FORT DODGE,422.1,10.2951219512,7514.0,183.268292683,94,19.6721864111,61.24,50501,1957.34,1475.69
344,3907,MUSCATINE,537.8,2.24083333333,8407.24,35.0301666667,70,19.8033463354,11.687625,52761,2222.85,4070.1
345,3908,FORT MADISON,1725.0,10.9872611465,18547.2,118.135031847,56,11.504974219,39.5121019108,52627,5800.26,1625.31
346,3909,MELCHER-DALLAS,941.51,6.67737588652,13171.39,93.4141134752,63,17.4551684128,31.1668794326,50163,3068.1,3170.04
347,3910,RIVERSIDE,591.25,8.56884057971,11935.51,172.978405797,92,23.3202691511,57.6768115942,52327,3418.58,20558.16
348,3912,CEDAR RAPIDS,993.94,2.20875555556,14785.72,32.8571555556,57,20.8520460926,10.9727111111,52405,3958.84,4318.28
349,3916,OTTUMWA,610.65,2.15777385159,7762.55,27.4295053004,90,17.1928428278,9.15971731449,52501,1519.7,2958.66
350,3917,DAVENPORT,1252.11,4.44010638298,18041.52,63.9770212766,82,19.6295959084,21.3459574468,52804,3882.01,6179.33
351,3918,DAVENPORT,437.6,5.14823529412,5308.28,62.4503529412,82,18.3285948695,20.8329411765,52802,1229.99,5223.12
352,3920,CLINTON,1082.14,2.48197247706,14166.2,32.4912844037,23,18.6520631962,10.8403440367,52732,2716.59,11939.54
353,3926,IOWA CITY,5506.73,10.9477733598,73182.73,145.49250497,52,18.0100803537,48.6320079523,52240,21966.77,4605.58
354,3928,NORTH LIBERTY,763.8,3.00708661417,12098.48,47.6318110236,52,20.9431628761,15.8989370079,52317,3684.3,6649.5
355,3930,ST LUCAS,394.25,10.108974359,6810.42,174.626153846,33,18.8448717949,58.2169230769,52166,2240.58,2138.0
356,3932,MAPLETON,1797.38,5.3493452381,22826.04,67.9346428571,67,15.4166044101,22.7446428571,51034,5327.24,2108.94
357,3934,MAQUOKETA,1705.5,15.3648648649,19830.36,178.651891892,49,13.8322522523,59.6875675676,52060,5382.3,1311.18
358,3942,TOLEDO,2781.08,5.51801587302,37893.23,75.1849801587,86,17.0532624727,25.1804365079,52342,8336.23,59139.45
359,3943,NEVADA,1137.74,2.97837696335,13837.01,36.222539267,85,16.110547871,12.094895288,50201,3225.37,1094.49
360,3944,DUBUQUE,8272.25,58.2552816901,100137.19,705.191478873,31,17.2899362844,236.069295775,52002,16624.74,1293.32
361,3947,BROOKLYN,788.2,5.18552631579,9976.63,65.6357236842,79,16.7800540414,21.9082236842,52211,2504.81,8990.36
362,3949,PELLA,1267.5,14.0833333333,17988.12,199.868,63,15.1601481481,66.6886666667,50219,2430.42,1806.36
363,3950,STATE CENTER,298.32,2.54974358974,3368.04,28.7866666667,48,13.746228927,9.61606837607,50247,960.46,906.16
364,3952,BETTENDORF,18637.38,20.3242966194,333311.98,363.48089422,82,23.1685558167,121.297938931,52722,85840.78,788.5
365,3957,EDGEWOOD,415.5,5.85211267606,4914.12,69.2129577465,22,13.5141649899,23.1445070423,52042,1020.52,11244.36
366,3959,DUBUQUE,989.48,6.38374193548,9140.08,58.9682580645,31,14.0541966206,19.8643870968,52001,1459.92,7067.04
367,3963,COUNCIL BLUFFS,1023.52,2.41396226415,14750.81,34.7896462264,78,17.5916640797,11.6042216981,51501,4032.91,9184.11
368,3964,SIOUX RAPIDS,619.22,4.33020979021,7190.41,50.2825874126,11,13.3451118562,16.848951049,50585,2144.54,2617.12
369,3968,MONROE,352.25,6.40454545455,4695.59,85.3743636364,50,14.8768917749,28.5121818182,50170,694.26,3857.89
370,3970,NEVADA,541.61,4.70965217391,7189.92,62.5210434783,85,17.0633426501,20.9155652174,50201,1631.83,8896.66
371,3972,HUBBARD,408.12,6.69049180328,3876.58,63.5504918033,42,13.2457825917,21.3549180328,50122,462.58,5477.26
372,3973,AMES,1259.75,8.74826388889,14837.35,103.037152778,85,16.9377083333,34.3657638889,50014,5980.0,10613.79
373,3980,IOWA CITY,4342.5,11.8002717391,61060.5,165.925271739,52,15.1510468427,55.4864673913,52246,12531.36,2118.24
374,3981,SIOUX CENTER,2562.0,12.0849056604,37057.56,174.799811321,84,16.0400404313,58.4083018868,51250,7297.14,1655.58
375,3986,SIOUX CITY,2083.49,6.16417159763,33925.38,100.370946746,97,19.4356790089,33.4992307692,51101,7878.25,4607.82
376,3987,ALGONA,1969.52,10.8813259669,25765.52,142.350939227,55,17.262145488,47.7008287293,50511,3848.2,9080.7
377,3989,CHEROKEE,1055.21,7.32784722222,14416.42,100.114027778,18,15.9631330737,33.4506944444,51012,3076.96,656.04
378,3990,OSKALOOSA,2316.74,4.82654166667,33335.34,69.448625,62,20.2819148914,23.2161041667,52577,7278.46,926.41
379,3993,WATERLOO,1530.72,6.09848605578,28992.83,115.509282869,7,21.7761181011,38.5464940239,50701,5680.49,2837.22
380,3995,CEDAR FALLS,3022.0,15.4183673469,43059.99,219.693826531,7,18.0724854227,73.3123469388,50613,10739.71,2477.02
381,3997,OSCEOLA,1107.0,13.3373493976,14799.54,178.307710843,20,14.82356856,59.5308433735,50213,2734.98,604.56
382,4000,WOODBINE,449.2,3.65203252033,6444.7,52.3959349593,43,15.2271738289,17.4930081301,51579,1499.72,4446.64
383,4001,CARROLL,1919.25,13.5158450704,23931.66,168.532816901,14,14.244674715,56.4016901408,51401,5343.78,5206.5
384,4004,AMES,3094.5,12.89375,41235.72,171.8155,85,15.1873055556,57.434,50010,7689.42,831.54
385,4006,LARCHWOOD,752.25,11.9404761905,11546.42,183.276507937,60,16.6863340892,61.1679365079,51241,3116.64,919.91
386,4008,ANTHON,769.93,5.23761904762,9452.11,64.3000680272,97,15.5975530237,21.5057823129,51004,1891.05,6373.68
387,4010,GLENWOOD,587.25,9.62704918033,6845.82,112.226557377,65,12.3954957065,37.4547540984,51534,1366.74,4365.6
388,4011,ALBIA,1172.17,7.71164473684,16557.65,108.931907895,68,16.829838824,36.3597368421,52531,4273.14,5134.2
389,4013,TIPTON,733.5,10.7867647059,11077.08,162.898235294,16,16.7857913165,54.3452941176,52772,1210.56,798.78
390,4014,DENISON,1565.7,10.7239726027,21490.96,147.198356164,24,14.9926647097,49.2597945205,51442,4378.48,2074.39
391,4015,AMES,2370.0,16.9285714286,28580.48,204.146285714,85,16.4441564626,68.248,50010,5421.54,3891.48
392,4016,CONRAD,320.88,5.5324137931,3709.55,63.9577586207,38,15.2652121684,21.4587931034,50621,775.66,1513.17
393,4018,GLADBROOK,278.25,4.96875,3213.47,57.3833928571,48,13.7704676871,19.1417857143,50635,582.7,1187.22
394,4019,MANCHESTER,2148.0,13.5094339623,27067.2,170.233962264,28,14.638065289,56.9645283019,52057,4521.42,1584.43
395,4021,FAIRFIELD,1451.4,9.74093959732,20316.54,136.35261745,51,15.3099968041,45.4872483221,52556,3220.86,2342.73
396,4023,BOONE,1668.0,10.2331288344,23959.8,146.992638037,8,15.2768331873,49.2077300613,50036,5830.92,11434.07
397,4024,IOWA FALLS,867.0,12.3857142857,11173.1,159.615714286,42,16.382122449,53.3245714286,50126,2709.24,5731.92
398,4025,BELLE PLAINE,701.45,5.1200729927,7568.84,55.2470072993,6,15.54955206,18.4570072993,52208,1226.32,1740.89
399,4027,CENTERVILLE,1233.0,10.4491525424,15417.66,130.658135593,4,13.1810371267,43.743559322,52544,4314.66,5923.02
400,4034,POSTVILLE,273.8,8.83225806452,2923.33,94.3009677419,3,13.5258064516,31.4406451613,52162,275.79,1742.03
401,4042,GLENWOOD,224.25,9.34375,3990.9,166.2875,65,29.2890277778,55.4820833333,51534,1877.56,4975.44
402,4046,CENTERVILLE,435.57,3.32496183206,5127.31,39.1397709924,4,15.3221306128,13.0682442748,52544,530.33,12220.53
403,4051,MAQUOKETA,2345.25,21.1283783784,22808.58,205.482702703,49,12.567022737,70.5802702703,52060,2330.43,3305.8
404,4057,DES MOINES,2238.1,8.22830882353,45577.42,167.564044118,77,27.4736576084,55.8756985294,50316,7995.22,1255.67
405,4062,DES MOINES,1636.71,4.9899695122,31916.59,97.3066768293,77,22.9464685809,32.4550914634,50314,10364.64,3718.97
406,4067,WELLMAN,823.99,4.11995,10487.18,52.4359,90,17.7198684524,17.62935,52356,1907.68,3286.47
407,4068,WEST DES MOINES,1146.73,4.31101503759,19787.8,74.3902255639,77,20.8851734364,24.8209398496,50265,4530.93,795.91
408,4069,OTTUMWA,960.0,15.4838709677,19921.06,321.307419355,90,16.3273655914,107.501129032,52501,1035.2,4369.76
409,4070,BELLE PLAINE,1540.74,8.19542553191,19144.09,101.830265957,6,18.1905091185,34.0257446809,52208,4293.11,16880.58
410,4073,FOREST CITY,3956.74,12.3262928349,46202.84,143.934080997,95,14.3509579439,48.0901557632,50436,7508.99,1425.68
411,4077,WATERLOO,785.5,6.23412698413,16559.96,131.428253968,7,23.8743915344,43.8332539683,50703,4665.76,2954.88
412,4081,STORY CITY,695.5,6.75242718447,7511.9,72.9310679612,85,12.4227600555,24.4197087379,50248,1742.96,2267.22
413,4083,ANKENY,2335.37,9.93774468085,30771.23,130.941404255,77,16.844077001,44.0173191489,50021,5822.39,6697.89
414,4084,ANKENY,1470.5,11.0563909774,17843.37,134.160676692,77,15.1218761189,45.1597744361,50023,3584.39,7465.65
415,4090,WINTHROP,248.25,9.54807692308,3783.14,145.505384615,10,16.9297252747,48.5696153846,50682,204.18,3101.76
416,4091,CLEAR LAKE,1819.75,9.47786458333,18256.78,95.0873958333,17,14.3400570437,31.778125,50428,2317.93,1228.59
417,4092,NORWALK,1741.87,23.2249333333,23610.98,314.813066667,91,14.4883111111,105.001866667,50211,3797.62,3443.74
418,4097,SCHLESWIG,695.25,3.84116022099,9918.29,54.7971823204,24,16.4196132597,18.3669060773,51461,2280.81,4144.2
419,4098,WASHINGTON,1153.5,10.4863636364,16834.8,153.043636364,92,15.0937835498,51.1232727273,52353,3480.96,3762.66
420,4102,AMES,1519.0,8.53370786517,14778.5,83.0252808989,85,12.7203986089,28.3416853933,50010,2645.43,1186.1
421,4103,AMES,1165.2,8.69552238806,17187.79,128.267089552,85,16.9993212509,42.8497014925,50010,4731.48,2073.39
422,4104,MASON CITY,2619.55,25.6818627451,26620.96,260.989803922,17,11.8220961718,89.2240196078,50401,11220.6,1810.98
423,4105,NEVADA,1129.25,5.27686915888,12605.43,58.9038785047,85,14.6782109479,19.7135046729,50201,2199.41,1007.19
424,4106,DUBUQUE,648.2,3.92848484848,6393.22,38.7467878788,31,15.548791866,12.971030303,52002,1484.89,5443.14
425,4107,BOONE,2558.45,10.1930278884,31116.14,123.968685259,8,15.2247846708,41.9621115538,50036,12006.94,19373.49
426,4110,PARKERSBURG,654.0,11.0847457627,7255.65,122.977118644,12,11.4877239709,41.1371186441,50665,889.08,1123.38
427,4112,NORTH LIBERTY,913.95,8.96029411765,13860.47,135.886960784,52,16.6214845938,45.4731372549,52317,3745.8,5909.13
428,4114,ATLANTIC,934.02,7.02270676692,13597.95,102.240225564,15,23.5075429646,34.1731578947,50022,2520.9,3537.66
429,4116,LAKE VIEW,377.75,8.78488372093,5304.84,123.368372093,81,19.4611184939,41.1644186047,51450,747.78,986.98
430,4118,LAKE VIEW,1079.7,8.85,13027.99,106.786803279,81,14.1590007806,35.8703278689,51450,2393.95,1544.92
